timestamp,device_id,indoor_temp_c,outdoor_temp_c,target_temp_c,indoor_humidity_percent,compressor_power_watts,refrigerant_pressure_psi,airflow_cfm,health_score,status_label
2026-04-08 03:10:20,AC_UNIT_001,26.21,25.64,23,57.84,1741.44,54.62,353.18,53.23,Warning - Efficiency Dropped
2026-04-08 04:10:20,AC_UNIT_001,26.66,25.7,24,58.29,1845.86,47.22,320.89,53.12,Warning - Efficiency Dropped
2026-04-08 05:10:20,AC_UNIT_001,25.53,26.25,22,52.63,1633.18,48.51,343.42,53.03,Warning - Efficiency Dropped
2026-04-08 06:10:20,AC_UNIT_001,25.74,24.74,23,65.86,1727.42,51.09,312.11,52.94,Warning - Efficiency Dropped
2026-04-08 07:10:20,AC_UNIT_001,26.16,26.43,23,60.3,1759.03,48.41,289.95,52.93,Warning - Efficiency Dropped
2026-04-08 08:10:20,AC_UNIT_001,26.12,28.36,23,55.01,2139.69,49.56,307.28,52.92,Warning - Efficiency Dropped
2026-04-08 09:10:20,AC_UNIT_001,25.21,29.0,22,55.42,2040.44,50.02,355.69,52.91,Warning - Efficiency Dropped
2026-04-08 10:10:20,AC_UNIT_001,25.6,29.96,22,65.25,1896.39,46.3,340.2,52.84,Warning - Efficiency Dropped
2026-04-08 11:10:20,AC_UNIT_001,27.31,30.69,24,54.46,2084.92,52.75,345.66,52.74,Warning - Efficiency Dropped
2026-04-08 12:10:20,AC_UNIT_001,27.07,28.17,24,59.61,1836.39,50.05,333.87,52.71,Warning - Efficiency Dropped
2026-04-08 13:10:20,AC_UNIT_001,26.62,28.45,23,56.53,1998.12,46.07,338.59,52.61,Warning - Efficiency Dropped
2026-04-08 14:10:20,AC_UNIT_001,24.74,28.65,22,57.37,1992.15,55.09,324.34,52.58,Warning - Efficiency Dropped
2026-04-08 15:10:20,AC_UNIT_001,25.48,29.66,22,61.5,1833.14,47.81,291.03,52.57,Warning - Efficiency Dropped
2026-04-08 16:10:20,AC_UNIT_001,26.91,33.66,24,53.06,1808.43,53.54,321.34,52.55,Warning - Efficiency Dropped
2026-04-08 17:10:20,AC_UNIT_001,27.24,33.16,24,57.12,1857.03,52.81,355.59,52.49,Warning - Efficiency Dropped
2026-04-08 18:10:20,AC_UNIT_001,27.14,31.74,24,56.16,1825.51,48.22,355.56,52.38,Warning - Efficiency Dropped
2026-04-08 19:10:20,AC_UNIT_001,26.02,32.38,23,57.41,2086.05,47.89,329.56,52.31,Warning - Efficiency Dropped
2026-04-08 20:10:20,AC_UNIT_001,25.17,24.96,22,54.95,1667.9,52.66,310.61,52.2,Warning - Efficiency Dropped
2026-04-08 21:10:20,AC_UNIT_001,26.77,26.82,24,60.44,1649.35,55.21,335.0,52.16,Warning - Efficiency Dropped
2026-04-08 22:10:20,AC_UNIT_001,25.19,25.02,22,53.2,1832.07,55.82,336.64,52.15,Warning - Efficiency Dropped
2026-04-08 23:10:20,AC_UNIT_001,25.36,24.02,22,60.71,1895.0,50.66,332.45,52.08,Warning - Efficiency Dropped
2026-04-09 00:10:20,AC_UNIT_001,24.91,24.12,22,53.21,1842.24,51.39,305.14,52.04,Warning - Efficiency Dropped
2026-04-09 01:10:20,AC_UNIT_001,24.98,24.91,22,57.26,1656.76,49.06,294.71,52.03,Warning - Efficiency Dropped
2026-04-09 02:10:20,AC_UNIT_001,24.83,26.36,22,55.26,1652.35,53.82,332.04,51.96,Warning - Efficiency Dropped
2026-04-09 03:10:20,AC_UNIT_001,27.55,25.17,24,64.28,1608.33,50.82,337.51,51.96,Warning - Efficiency Dropped
2026-04-09 04:10:20,AC_UNIT_001,26.27,26.2,23,60.49,1755.99,45.78,343.99,51.88,Warning - Efficiency Dropped
2026-04-09 05:10:20,AC_UNIT_001,24.8,24.91,22,60.18,1671.7,48.12,328.17,51.78,Warning - Efficiency Dropped
2026-04-09 06:10:20,AC_UNIT_001,24.97,25.14,22,62.45,1761.34,54.64,307.36,51.67,Warning - Efficiency Dropped
2026-04-09 07:10:20,AC_UNIT_001,26.82,24.75,24,56.51,1891.57,55.47,338.59,51.55,Warning - Efficiency Dropped
2026-04-09 08:10:20,AC_UNIT_001,24.86,33.2,22,61.9,1830.98,47.1,329.4,51.51,Warning - Efficiency Dropped
2026-04-09 09:10:20,AC_UNIT_001,26.19,28.48,23,53.84,2030.2,47.36,334.54,51.41,Warning - Efficiency Dropped
2026-04-09 10:10:20,AC_UNIT_001,25.3,33.66,22,57.05,1974.05,54.2,296.27,51.3,Warning - Efficiency Dropped
2026-04-09 11:10:20,AC_UNIT_001,27.13,28.78,24,62.54,1998.84,54.02,341.88,51.19,Warning - Efficiency Dropped
2026-04-09 12:10:20,AC_UNIT_001,27.28,33.06,24,53.26,1928.56,48.5,337.06,51.15,Warning - Efficiency Dropped
2026-04-09 13:10:20,AC_UNIT_001,26.4,29.89,23,57.29,1973.27,45.97,319.46,51.05,Warning - Efficiency Dropped
2026-04-09 14:10:20,AC_UNIT_001,25.65,32.52,22,56.93,2153.58,55.37,338.64,51.05,Warning - Efficiency Dropped
2026-04-09 15:10:20,AC_UNIT_001,26.02,30.33,23,62.34,2193.46,51.77,318.41,51.01,Warning - Efficiency Dropped
2026-04-09 16:10:20,AC_UNIT_001,25.62,32.47,22,68.0,2125.39,51.73,324.58,50.93,Warning - Efficiency Dropped
2026-04-09 17:10:20,AC_UNIT_001,27.11,28.18,24,55.7,2082.4,46.32,295.66,50.86,Warning - Efficiency Dropped
2026-04-09 18:10:20,AC_UNIT_001,25.37,30.17,22,62.35,2117.67,47.48,351.43,50.79,Warning - Efficiency Dropped
2026-04-09 19:10:20,AC_UNIT_001,25.86,30.62,23,58.43,1964.2,50.73,296.4,50.72,Warning - Efficiency Dropped
2026-04-09 20:10:20,AC_UNIT_001,25.68,24.86,22,55.82,1775.48,49.86,314.05,50.65,Warning - Efficiency Dropped
2026-04-09 21:10:20,AC_UNIT_001,27.02,26.4,24,65.54,1848.76,54.24,328.11,50.54,Warning - Efficiency Dropped
2026-04-09 22:10:20,AC_UNIT_001,27.15,26.43,24,60.1,1881.07,53.31,299.17,50.44,Warning - Efficiency Dropped
2026-04-09 23:10:20,AC_UNIT_001,26.22,26.68,23,59.96,1697.86,53.84,336.71,50.33,Warning - Efficiency Dropped
2026-04-10 00:10:20,AC_UNIT_001,26.69,24.08,23,55.15,1735.73,54.76,284.01,50.3,Warning - Efficiency Dropped
2026-04-10 01:10:20,AC_UNIT_001,25.99,26.12,23,55.13,1909.55,48.85,296.84,50.2,Warning - Efficiency Dropped
2026-04-10 02:10:20,AC_UNIT_001,25.54,24.81,22,56.03,1631.29,53.89,298.15,50.2,Warning - Efficiency Dropped
2026-04-10 03:10:20,AC_UNIT_001,24.97,25.34,22,63.69,1691.7,53.39,327.54,50.13,Warning - Efficiency Dropped
2026-04-10 04:10:20,AC_UNIT_001,24.94,25.17,22,66.18,1757.87,47.95,348.23,50.08,Warning - Efficiency Dropped
2026-04-10 05:10:20,AC_UNIT_001,25.13,26.68,22,55.76,1659.06,54.03,291.03,49.97,Critical Maintenance Required
2026-04-10 06:10:20,AC_UNIT_001,27.76,26.49,24,67.67,1831.64,48.83,334.95,49.93,Critical Maintenance Required
2026-04-10 07:10:20,AC_UNIT_001,26.05,24.48,23,65.28,1902.68,49.35,308.1,49.86,Critical Maintenance Required
2026-04-10 08:10:20,AC_UNIT_001,25.37,29.99,22,54.55,1913.4,48.69,335.43,49.82,Critical Maintenance Required
2026-04-10 09:10:20,AC_UNIT_001,27.72,29.33,24,56.98,1884.7,48.02,352.47,49.77,Critical Maintenance Required
2026-04-10 10:10:20,AC_UNIT_001,24.89,33.45,22,61.93,1959.24,53.51,337.45,49.73,Critical Maintenance Required
2026-04-10 11:10:20,AC_UNIT_001,26.6,30.83,23,61.43,1971.32,48.39,290.64,49.72,Critical Maintenance Required
2026-04-10 12:10:20,AC_UNIT_001,26.84,28.38,23,63.09,1987.51,48.31,312.77,49.63,Critical Maintenance Required
2026-04-10 13:10:20,AC_UNIT_001,26.84,28.48,23,62.15,2191.25,46.79,328.57,49.58,Critical Maintenance Required
2026-04-10 14:10:20,AC_UNIT_001,26.47,29.89,23,61.61,2169.03,51.71,322.71,49.48,Critical Maintenance Required
2026-04-10 15:10:20,AC_UNIT_001,26.8,30.95,23,60.55,1873.86,45.22,327.12,49.48,Critical Maintenance Required
2026-04-10 16:10:20,AC_UNIT_001,27.06,31.06,24,56.17,1844.56,49.67,299.2,49.41,Critical Maintenance Required
2026-04-10 17:10:20,AC_UNIT_001,25.34,32.06,22,58.38,2214.84,53.11,330.15,49.29,Critical Maintenance Required
2026-04-10 18:10:20,AC_UNIT_001,25.62,28.75,22,58.04,2073.17,54.24,337.21,49.27,Critical Maintenance Required
2026-04-10 19:10:20,AC_UNIT_001,27.85,33.54,24,67.66,2215.73,54.66,311.82,49.22,Critical Maintenance Required
2026-04-10 20:10:20,AC_UNIT_001,27.87,26.63,24,57.57,1709.1,51.63,346.96,49.22,Critical Maintenance Required
2026-04-10 21:10:20,AC_UNIT_001,26.57,25.54,23,63.42,1802.17,52.42,315.12,49.16,Critical Maintenance Required
2026-04-10 22:10:20,AC_UNIT_001,24.99,24.32,22,63.97,1741.85,47.78,317.86,49.06,Critical Maintenance Required
2026-04-10 23:10:20,AC_UNIT_001,27.7,26.75,24,66.69,1758.15,49.22,298.53,48.99,Critical Maintenance Required
2026-04-11 00:10:20,AC_UNIT_001,25.0,25.67,22,64.8,1731.81,53.98,303.17,48.98,Critical Maintenance Required
2026-04-11 01:10:20,AC_UNIT_001,26.79,26.69,23,57.92,1858.86,47.85,312.53,48.88,Critical Maintenance Required
2026-04-11 02:10:20,AC_UNIT_001,25.81,24.6,22,65.57,1855.44,45.53,315.76,48.8,Critical Maintenance Required
2026-04-11 03:10:20,AC_UNIT_001,27.25,24.73,24,61.68,1663.69,44.98,345.76,48.69,Critical Maintenance Required
2026-04-11 04:10:20,AC_UNIT_001,25.87,24.04,22,55.32,1794.89,47.92,289.35,48.62,Critical Maintenance Required
2026-04-11 05:10:20,AC_UNIT_001,27.3,24.56,24,56.43,1898.14,46.91,348.82,48.51,Critical Maintenance Required
2026-04-11 06:10:20,AC_UNIT_001,27.75,26.56,24,56.39,1859.33,53.34,328.91,48.47,Critical Maintenance Required
2026-04-11 07:10:20,AC_UNIT_001,26.28,26.33,23,68.32,1774.8,45.04,306.54,48.4,Critical Maintenance Required
2026-04-11 08:10:20,AC_UNIT_001,25.99,28.58,23,54.56,2059.14,52.65,299.17,48.37,Critical Maintenance Required
2026-04-11 09:10:20,AC_UNIT_001,26.15,32.11,23,67.34,2216.52,51.01,336.2,48.28,Critical Maintenance Required
2026-04-11 10:10:20,AC_UNIT_001,25.09,32.97,22,58.04,1891.34,45.33,281.36,48.26,Critical Maintenance Required
2026-04-11 11:10:20,AC_UNIT_001,27.41,32.24,24,59.17,2196.42,50.55,300.53,48.2,Critical Maintenance Required
2026-04-11 12:10:20,AC_UNIT_001,25.06,29.08,22,55.74,1890.49,53.66,297.65,48.12,Critical Maintenance Required
2026-04-11 13:10:20,AC_UNIT_001,27.67,28.3,24,58.3,2233.42,53.22,349.61,48.05,Critical Maintenance Required
2026-04-11 14:10:20,AC_UNIT_001,26.02,32.85,23,56.36,2067.84,44.64,310.22,48.02,Critical Maintenance Required
2026-04-11 15:10:20,AC_UNIT_001,27.12,32.26,24,62.86,2105.46,46.63,340.74,47.92,Critical Maintenance Required
2026-04-11 16:10:20,AC_UNIT_001,25.6,30.5,22,62.26,2149.33,53.23,290.38,47.9,Critical Maintenance Required
2026-04-11 17:10:20,AC_UNIT_001,26.19,31.59,23,57.14,2075.18,45.47,334.86,47.85,Critical Maintenance Required
2026-04-11 18:10:20,AC_UNIT_001,25.39,28.52,22,58.28,1910.64,53.03,285.72,47.76,Critical Maintenance Required
2026-04-11 19:10:20,AC_UNIT_001,27.74,33.69,24,60.12,1904.07,54.03,323.69,47.66,Critical Maintenance Required
2026-04-11 20:10:20,AC_UNIT_001,25.51,25.58,22,67.55,1835.05,52.0,330.41,47.63,Critical Maintenance Required
2026-04-11 21:10:20,AC_UNIT_001,26.21,25.31,23,67.01,1947.99,48.86,292.81,47.57,Critical Maintenance Required
2026-04-11 22:10:20,AC_UNIT_001,26.23,25.44,23,61.21,1797.37,48.8,310.4,47.51,Critical Maintenance Required
2026-04-11 23:10:20,AC_UNIT_001,27.13,25.47,24,56.61,1696.76,45.47,339.04,47.4,Critical Maintenance Required
2026-04-12 00:10:20,AC_UNIT_001,27.82,26.45,24,66.84,1915.45,45.74,302.15,47.31,Critical Maintenance Required
2026-04-12 01:10:20,AC_UNIT_001,27.75,26.76,24,68.87,1936.87,45.21,285.33,47.21,Critical Maintenance Required
2026-04-12 02:10:20,AC_UNIT_001,25.9,24.13,22,63.25,1959.14,50.97,345.11,47.12,Critical Maintenance Required
2026-04-12 03:10:20,AC_UNIT_001,25.56,25.03,22,66.6,1882.23,44.9,335.07,47.02,Critical Maintenance Required
2026-04-12 04:10:20,AC_UNIT_001,26.75,26.78,23,58.53,1758.1,46.71,289.93,47.01,Critical Maintenance Required
2026-04-12 05:10:20,AC_UNIT_001,27.87,26.97,24,63.3,1872.79,49.36,306.9,46.96,Critical Maintenance Required
2026-04-12 06:10:20,AC_UNIT_001,27.52,24.7,24,67.84,1750.74,47.63,294.87,46.85,Critical Maintenance Required
2026-04-12 07:10:20,AC_UNIT_001,26.43,25.37,23,61.15,1944.49,53.58,331.85,46.8,Critical Maintenance Required
2026-04-12 08:10:20,AC_UNIT_001,25.41,33.03,22,68.42,2018.74,51.69,331.17,46.68,Critical Maintenance Required
2026-04-12 09:10:20,AC_UNIT_001,26.89,30.85,23,55.02,1959.57,48.8,294.05,46.59,Critical Maintenance Required
2026-04-12 10:10:20,AC_UNIT_001,27.85,28.46,24,64.77,2035.37,51.24,295.09,46.57,Critical Maintenance Required
2026-04-12 11:10:20,AC_UNIT_001,26.41,32.93,23,61.42,1994.56,52.92,333.15,46.51,Critical Maintenance Required
2026-04-12 12:10:20,AC_UNIT_001,27.24,33.18,24,62.03,1936.8,51.04,325.05,46.45,Critical Maintenance Required
2026-04-12 13:10:20,AC_UNIT_001,27.79,28.35,24,63.9,2254.35,49.7,341.19,46.36,Critical Maintenance Required
2026-04-12 14:10:20,AC_UNIT_001,25.17,32.22,22,60.59,1979.84,53.49,303.72,46.26,Critical Maintenance Required
2026-04-12 15:10:20,AC_UNIT_001,26.35,33.02,23,59.94,2184.45,49.14,306.62,46.24,Critical Maintenance Required
2026-04-12 16:10:20,AC_UNIT_001,26.28,29.75,23,68.75,2069.96,45.74,321.87,46.2,Critical Maintenance Required
2026-04-12 17:10:20,AC_UNIT_001,26.87,30.15,23,59.51,1956.96,46.64,287.82,46.14,Critical Maintenance Required
2026-04-12 18:10:20,AC_UNIT_001,26.17,30.33,23,65.36,1980.22,52.69,335.21,46.12,Critical Maintenance Required
2026-04-12 19:10:20,AC_UNIT_001,27.85,33.99,24,62.99,2124.59,47.26,288.9,46.05,Critical Maintenance Required
2026-04-12 20:10:20,AC_UNIT_001,25.28,24.8,22,61.03,1742.9,44.0,290.55,45.95,Critical Maintenance Required
2026-04-12 21:10:20,AC_UNIT_001,25.59,26.19,22,59.83,1923.35,52.34,339.41,45.94,Critical Maintenance Required
2026-04-12 22:10:20,AC_UNIT_001,26.22,24.47,23,67.41,1711.5,50.69,295.2,45.84,Critical Maintenance Required
2026-04-12 23:10:20,AC_UNIT_001,26.42,26.55,23,69.19,1790.54,46.71,302.85,45.77,Critical Maintenance Required
2026-04-13 00:10:20,AC_UNIT_001,28.04,24.12,24,62.29,1766.36,46.67,325.32,45.65,Critical Maintenance Required
2026-04-13 01:10:20,AC_UNIT_001,26.87,25.04,23,68.19,1710.28,50.41,309.33,45.62,Critical Maintenance Required
2026-04-13 02:10:20,AC_UNIT_001,26.37,24.24,23,61.89,1967.62,50.7,331.76,45.52,Critical Maintenance Required
2026-04-13 03:10:20,AC_UNIT_001,26.7,24.01,23,65.49,1744.99,47.92,296.04,45.49,Critical Maintenance Required
2026-04-13 04:10:20,AC_UNIT_001,26.82,25.09,23,55.21,2005.52,43.28,313.35,45.46,Critical Maintenance Required
2026-04-13 05:10:20,AC_UNIT_001,27.68,25.95,24,55.9,1955.07,43.71,280.92,45.37,Critical Maintenance Required
2026-04-13 06:10:20,AC_UNIT_001,27.37,26.79,24,58.72,2008.14,51.32,329.05,45.33,Critical Maintenance Required
2026-04-13 07:10:20,AC_UNIT_001,27.09,24.79,23,67.94,1825.93,43.22,310.23,45.27,Critical Maintenance Required
2026-04-13 08:10:20,AC_UNIT_001,26.15,29.3,22,62.86,2096.2,46.28,330.7,45.16,Critical Maintenance Required
2026-04-13 09:10:20,AC_UNIT_001,27.05,31.9,23,64.13,1998.49,47.53,327.09,45.13,Critical Maintenance Required
2026-04-13 10:10:20,AC_UNIT_001,25.67,33.38,22,64.18,2120.64,43.73,299.37,45.05,Critical Maintenance Required
2026-04-13 11:10:20,AC_UNIT_001,28.02,29.12,24,57.55,2181.45,47.85,301.35,45.0,Critical Maintenance Required
2026-04-13 12:10:20,AC_UNIT_001,26.27,29.03,23,61.97,2217.75,48.91,324.24,44.98,Critical Maintenance Required
2026-04-13 13:10:20,AC_UNIT_001,25.61,32.38,22,61.02,2180.3,50.5,315.45,44.87,Critical Maintenance Required
2026-04-13 14:10:20,AC_UNIT_001,26.66,31.27,23,59.65,1994.75,46.41,316.22,44.75,Critical Maintenance Required
2026-04-13 15:10:20,AC_UNIT_001,27.76,29.54,24,60.65,1928.96,50.49,291.59,44.66,Critical Maintenance Required
2026-04-13 16:10:20,AC_UNIT_001,27.07,29.41,23,64.49,2290.59,48.05,319.89,44.56,Critical Maintenance Required
2026-04-13 17:10:20,AC_UNIT_001,25.31,32.35,22,66.55,1974.44,52.5,325.81,44.52,Critical Maintenance Required
2026-04-13 18:10:20,AC_UNIT_001,28.03,31.27,24,57.93,2177.63,51.79,320.19,44.42,Critical Maintenance Required
2026-04-13 19:10:20,AC_UNIT_001,25.93,32.85,22,63.09,2031.8,43.76,314.99,44.33,Critical Maintenance Required
2026-04-13 20:10:20,AC_UNIT_001,26.13,25.02,22,63.15,1962.08,44.12,315.91,44.24,Critical Maintenance Required
2026-04-13 21:10:20,AC_UNIT_001,27.07,24.73,23,67.79,1916.05,47.66,317.78,44.24,Critical Maintenance Required
2026-04-13 22:10:20,AC_UNIT_001,26.36,24.71,23,56.45,1854.4,44.75,334.34,44.17,Critical Maintenance Required
2026-04-13 23:10:20,AC_UNIT_001,25.25,25.06,22,62.49,1810.74,42.75,300.74,44.16,Critical Maintenance Required
2026-04-14 00:10:20,AC_UNIT_001,25.7,26.13,22,58.39,1779.91,42.81,285.97,44.07,Critical Maintenance Required
2026-04-14 01:10:20,AC_UNIT_001,25.56,26.18,22,62.74,1738.16,49.42,279.09,43.97,Critical Maintenance Required
2026-04-14 02:10:20,AC_UNIT_001,27.6,26.41,24,61.01,1908.27,52.16,289.05,43.86,Critical Maintenance Required
2026-04-14 03:10:20,AC_UNIT_001,26.61,24.55,23,57.28,1850.66,50.9,320.85,43.79,Critical Maintenance Required
2026-04-14 04:10:20,AC_UNIT_001,26.15,25.63,22,59.96,1918.22,45.75,343.4,43.73,Critical Maintenance Required
2026-04-14 05:10:20,AC_UNIT_001,25.62,25.5,22,57.58,1773.31,44.74,338.04,43.65,Critical Maintenance Required
2026-04-14 06:10:20,AC_UNIT_001,25.9,25.05,22,55.28,1830.64,52.03,335.74,43.57,Critical Maintenance Required
2026-04-14 07:10:20,AC_UNIT_001,27.88,25.67,24,67.28,1791.35,44.84,315.21,43.5,Critical Maintenance Required
2026-04-14 08:10:20,AC_UNIT_001,25.59,28.16,22,65.89,2297.89,50.52,312.65,43.45,Critical Maintenance Required
2026-04-14 09:10:20,AC_UNIT_001,26.84,33.65,23,65.89,2099.89,44.47,343.95,43.43,Critical Maintenance Required
2026-04-14 10:10:20,AC_UNIT_001,27.56,33.14,24,60.13,2187.31,49.54,281.21,43.43,Critical Maintenance Required
2026-04-14 11:10:20,AC_UNIT_001,27.32,30.67,24,55.42,2102.71,45.82,288.76,43.36,Critical Maintenance Required
2026-04-14 12:10:20,AC_UNIT_001,27.2,31.14,23,61.42,2209.9,50.49,280.28,43.32,Critical Maintenance Required
2026-04-14 13:10:20,AC_UNIT_001,25.63,32.08,22,64.41,1950.98,45.26,312.62,43.3,Critical Maintenance Required
2026-04-14 14:10:20,AC_UNIT_001,26.42,30.14,23,60.87,2047.35,49.08,278.99,43.24,Critical Maintenance Required
2026-04-14 15:10:20,AC_UNIT_001,28.23,28.34,24,61.61,2048.33,42.99,287.16,43.17,Critical Maintenance Required
2026-04-14 16:10:20,AC_UNIT_001,25.91,28.49,22,56.54,2289.92,50.1,312.2,43.14,Critical Maintenance Required
2026-04-14 17:10:20,AC_UNIT_001,25.31,28.73,22,58.02,2072.27,44.2,280.5,43.03,Critical Maintenance Required
2026-04-14 18:10:20,AC_UNIT_001,27.92,32.14,24,68.33,2226.74,45.26,297.01,42.98,Critical Maintenance Required
2026-04-14 19:10:20,AC_UNIT_001,27.01,32.78,23,55.59,2314.25,51.9,334.17,42.87,Critical Maintenance Required
2026-04-14 20:10:20,AC_UNIT_001,25.88,25.69,22,55.64,1779.91,47.84,328.59,42.76,Critical Maintenance Required
2026-04-14 21:10:20,AC_UNIT_001,26.91,24.03,23,60.95,1865.37,43.78,298.87,42.68,Critical Maintenance Required
2026-04-14 22:10:20,AC_UNIT_001,27.06,25.46,23,60.07,1985.62,51.53,332.03,42.64,Critical Maintenance Required
2026-04-14 23:10:20,AC_UNIT_001,25.9,26.87,22,68.23,1829.04,46.64,319.38,42.6,Critical Maintenance Required
2026-04-15 00:10:20,AC_UNIT_001,25.66,25.67,22,57.32,1764.37,44.05,304.46,42.5,Critical Maintenance Required
2026-04-15 01:10:20,AC_UNIT_001,27.78,24.97,24,57.38,2001.85,51.85,287.53,42.41,Critical Maintenance Required
2026-04-15 02:10:20,AC_UNIT_001,27.48,25.26,24,57.8,1872.37,43.1,324.95,42.33,Critical Maintenance Required
2026-04-15 03:10:20,AC_UNIT_001,27.98,26.95,24,56.99,1905.81,51.55,275.29,42.28,Critical Maintenance Required
2026-04-15 04:10:20,AC_UNIT_001,26.29,26.77,22,67.44,2036.77,43.12,313.18,42.24,Critical Maintenance Required
2026-04-15 05:10:20,AC_UNIT_001,28.22,25.83,24,63.2,1966.56,48.8,274.12,42.21,Critical Maintenance Required
2026-04-15 06:10:20,AC_UNIT_001,26.19,24.84,22,65.32,1792.82,43.96,320.84,42.2,Critical Maintenance Required
2026-04-15 07:10:20,AC_UNIT_001,26.77,24.89,23,64.2,1778.12,45.5,284.96,42.15,Critical Maintenance Required
2026-04-15 08:10:20,AC_UNIT_001,26.74,32.32,23,60.36,2053.77,48.76,279.67,42.14,Critical Maintenance Required
2026-04-15 09:10:20,AC_UNIT_001,26.72,33.96,23,57.65,1984.09,45.71,315.72,42.07,Critical Maintenance Required
2026-04-15 10:10:20,AC_UNIT_001,27.57,30.42,24,70.09,2058.16,47.0,293.33,42.07,Critical Maintenance Required
2026-04-15 11:10:20,AC_UNIT_001,28.34,31.27,24,62.87,2187.06,51.69,283.44,42.04,Critical Maintenance Required
2026-04-15 12:10:20,AC_UNIT_001,25.84,30.95,22,68.98,2048.17,48.67,293.29,42.0,Critical Maintenance Required
2026-04-15 13:10:20,AC_UNIT_001,27.96,30.57,24,59.92,2263.94,47.52,281.48,41.91,Critical Maintenance Required
2026-04-15 14:10:20,AC_UNIT_001,26.43,31.43,23,62.42,2013.48,42.81,282.56,41.83,Critical Maintenance Required
2026-04-15 15:10:20,AC_UNIT_001,27.58,33.18,24,69.56,2073.26,49.22,324.18,41.78,Critical Maintenance Required
2026-04-15 16:10:20,AC_UNIT_001,27.81,31.15,24,55.91,1990.45,43.61,291.25,41.72,Critical Maintenance Required
2026-04-15 17:10:20,AC_UNIT_001,26.8,30.25,23,68.31,2348.5,46.28,287.23,41.61,Critical Maintenance Required
2026-04-15 18:10:20,AC_UNIT_001,25.85,32.12,22,57.02,2203.77,46.04,314.66,41.6,Critical Maintenance Required
2026-04-15 19:10:20,AC_UNIT_001,26.43,29.74,23,57.68,2098.87,47.82,325.08,41.59,Critical Maintenance Required
2026-04-15 20:10:20,AC_UNIT_001,28.27,25.9,24,57.78,1955.98,48.94,335.57,41.51,Critical Maintenance Required
2026-04-15 21:10:20,AC_UNIT_001,27.48,26.11,24,65.16,1883.91,48.95,318.83,41.48,Critical Maintenance Required
2026-04-15 22:10:20,AC_UNIT_001,25.97,24.64,22,61.75,1791.51,51.39,279.51,41.47,Critical Maintenance Required
2026-04-15 23:10:20,AC_UNIT_001,27.21,24.75,23,68.9,1820.15,44.35,317.64,41.38,Critical Maintenance Required
2026-04-16 00:10:20,AC_UNIT_001,28.23,25.86,24,63.76,1890.24,48.44,338.28,41.27,Critical Maintenance Required
2026-04-16 01:10:20,AC_UNIT_001,25.87,26.19,22,65.43,2002.96,44.09,301.95,41.17,Critical Maintenance Required
2026-04-16 02:10:20,AC_UNIT_001,27.54,25.97,24,56.4,1855.66,50.39,284.86,41.09,Critical Maintenance Required
2026-04-16 03:10:20,AC_UNIT_001,26.26,25.42,22,63.03,1866.49,45.73,286.23,40.98,Critical Maintenance Required
2026-04-16 04:10:20,AC_UNIT_001,26.89,24.84,23,58.42,1997.46,45.77,293.83,40.88,Critical Maintenance Required
2026-04-16 05:10:20,AC_UNIT_001,26.04,25.51,22,61.08,1926.3,45.97,297.36,40.79,Critical Maintenance Required
2026-04-16 06:10:20,AC_UNIT_001,28.41,26.48,24,70.39,1866.73,45.97,272.42,40.67,Critical Maintenance Required
2026-04-16 07:10:20,AC_UNIT_001,25.62,26.83,22,60.8,2053.54,42.11,300.13,40.59,Critical Maintenance Required
2026-04-16 08:10:20,AC_UNIT_001,28.09,32.83,24,69.14,2180.75,45.23,302.49,40.54,Critical Maintenance Required
2026-04-16 09:10:20,AC_UNIT_001,26.74,33.08,23,69.47,2042.14,41.35,290.43,40.54,Critical Maintenance Required
2026-04-16 10:10:20,AC_UNIT_001,26.47,31.11,23,70.01,2373.01,47.41,286.74,40.47,Critical Maintenance Required
2026-04-16 11:10:20,AC_UNIT_001,27.12,29.34,23,65.16,2100.65,43.52,338.47,40.36,Critical Maintenance Required
2026-04-16 12:10:20,AC_UNIT_001,27.51,30.83,24,57.43,2069.22,47.44,320.44,40.27,Critical Maintenance Required
2026-04-16 13:10:20,AC_UNIT_001,26.83,32.24,23,63.16,2152.0,46.06,279.47,40.23,Critical Maintenance Required
2026-04-16 14:10:20,AC_UNIT_001,25.92,33.7,22,69.95,2222.41,48.43,328.24,40.17,Critical Maintenance Required
2026-04-16 15:10:20,AC_UNIT_001,27.01,28.28,23,59.62,2336.73,43.63,315.32,40.1,Critical Maintenance Required
2026-04-16 16:10:20,AC_UNIT_001,27.4,33.36,23,70.82,2090.59,50.37,332.86,40.07,Critical Maintenance Required
2026-04-16 17:10:20,AC_UNIT_001,28.38,28.69,24,70.31,2126.16,44.21,320.83,40.01,Critical Maintenance Required
2026-04-16 18:10:20,AC_UNIT_001,26.07,31.66,22,56.61,2221.55,48.1,328.32,39.94,Critical Maintenance Required
2026-04-16 19:10:20,AC_UNIT_001,27.82,33.05,24,70.5,2256.78,46.21,282.33,39.87,Critical Maintenance Required
2026-04-16 20:10:20,AC_UNIT_001,27.12,26.48,23,66.96,2014.53,46.6,332.34,39.8,Critical Maintenance Required
2026-04-16 21:10:20,AC_UNIT_001,28.02,25.4,24,66.31,1825.91,45.67,276.33,39.71,Critical Maintenance Required
